model,model_name,stim_id,word,word_type,word_length,ordering,order_method,a_is,b_is,raw_text,parsed_answer,choice,generation_time_s,num_tokens_generated,attempts,repeat,temperature
qwen3.5-27b,Qwen/Qwen3.5-27B,18,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,27.47,1077,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,55.73,2940,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,22.74,900,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,30.05,1295,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,22.19,766,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,38.45,1831,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,30.07,1025,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,13,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,97.87,1891,5,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,13,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,88.27,1375,1,1,0.0
qwen3.5-27b,,12,shiple,sudo,6,shape_first,fixed,shape,texture,2,2,texture,0.95,2,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,12,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,106.92,1546,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,40.0,1774,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,28.31,1085,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,36.34,1064,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,41.02,1897,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,18,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,40.27,1386,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,18,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,50.47,2385,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,170.05,2520,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,34.66,1392,1,1,0.0
qwen3.5-27b,,15,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,7.87,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,15,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,40.2,2173,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,173.73,2818,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,166.33,2170,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,41.47,1983,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,38.44,1958,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,113.18,2819,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,23.25,807,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,26.86,1208,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,35.91,1248,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,16,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,36.64,2261,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,16,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,113.69,2180,4,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,30.26,1430,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,28.46,1285,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,25.65,1084,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,44.2,2872,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,23.78,860,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,38.97,1435,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,15,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,158.09,1661,1,1,0.0
qwen3.5-27b,,15,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,6.3,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,100.43,1218,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,ieyiccw,random,7,texture_first,fixed,texture,shape,1,1,texture,108.63,2184,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,102.44,1278,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,30.61,826,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,47.09,1965,4,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,94.62,970,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,23.88,610,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,29.98,714,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,94.38,1050,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,105.48,1327,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,clapher,sudo,7,shape_first,fixed,shape,texture,2,2,texture,105.55,1807,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,clapher,sudo,7,texture_first,fixed,texture,shape,1,1,texture,58.06,1383,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,59.44,1570,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,157.02,686,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,174.47,1153,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,32.71,601,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,ieyiccw,random,7,shape_first,fixed,shape,texture,2,2,texture,95.96,739,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,28.21,679,2,1,0.0
qwen3.5-27b,,19,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,6.22,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,172.35,1004,2,1,0.0
qwen3.5-27b,,15,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,5.19,2,1,1,0.0
qwen3.5-27b,,15,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,6.27,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,43.17,997,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,95.84,834,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,56.28,1266,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,58.42,1590,1,1,0.0
qwen3.5-27b,,20,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,6.24,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,20,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,44.53,2051,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,100.02,1809,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,24.29,1030,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,178.61,1088,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,1,1,texture,54.95,2173,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,87.3,1004,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,32.67,1784,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,afnafq,random,6,shape_first,fixed,shape,texture,2,2,texture,48.22,1902,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,181.23,3483,4,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,57.36,3342,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,45.85,2278,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,23.78,919,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,25.88,1213,1,1,0.0
qwen3.5-27b,,21,qahftrxck,random,9,shape_first,fixed,shape,texture,2,2,texture,7.87,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,21,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,52.9,3376,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,167.41,2243,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,46.34,1838,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,22.78,701,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,33.16,1450,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,orvufaig,random,8,shape_first,fixed,shape,texture,2,2,texture,87.77,1040,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,110.84,2708,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,165.89,2127,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,23,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,33.76,1991,1,1,0.0
qwen3.5-27b,,18,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,8.21,2,1,1,0.0
qwen3.5-27b,,18,adinefults,sudo,10,texture_first,fixed,texture,shape,,,unclear,5.32,128,5,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,47.37,2116,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,19.59,854,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,22.23,746,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,24.4,1051,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,99.05,2162,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,107.1,3165,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,165.23,2686,4,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,88.18,1391,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,34.81,1896,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,48.97,2987,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,59.97,3736,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,27.46,1373,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,104.51,2516,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,23.27,623,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,16.46,586,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,21.69,962,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,50.52,2845,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,23.78,1110,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,59.74,3683,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,procation,sudo,9,texture_first,fixed,texture,shape,1,1,texture,58.41,3143,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,27.47,1294,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,25.36,1544,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,95.6,1848,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,21.16,973,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,155.14,1402,4,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,118.36,4179,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,36.38,2283,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,25.37,1047,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,procation,sudo,9,shape_first,fixed,shape,texture,1,1,shape,28.48,1536,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,27.49,1327,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,31.66,1826,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,19.59,840,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,28.0,1501,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,31.08,1589,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,29.56,1530,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,40.02,2453,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,22.81,916,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,17.96,851,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,180.6,1075,5,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,19,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,181.84,3884,5,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,172.69,2759,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,24,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,20.7,860,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,32.7,1714,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,22.77,1214,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,46.85,2831,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,26.95,1349,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,95.09,1268,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,25,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,32.18,2019,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,90.37,1580,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,23.81,1089,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,97.22,2038,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,39.53,2259,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,45.29,2912,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,33.76,1669,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,24.31,1386,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,25.88,1554,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,56.8,4190,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,30.08,1618,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,29.56,1603,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,22.23,1174,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,23.26,1186,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,25.35,1311,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,plailass,sudo,8,shape_first,fixed,shape,texture,1,1,shape,35.32,2078,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,17.52,712,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,58.88,3625,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,120.84,3641,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,orvufaig,random,8,shape_first,fixed,shape,texture,1,1,shape,21.67,1071,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,orvufaig,random,8,texture_first,fixed,texture,shape,2,2,shape,37.42,2249,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,qahftrxck,random,9,shape_first,fixed,shape,texture,1,1,shape,28.54,1581,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,qahftrxck,random,9,texture_first,fixed,texture,shape,2,2,shape,21.16,1054,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,21.65,1082,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,25.9,1521,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,38.98,2368,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,27,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,23.77,1194,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,59.56,4251,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,40.49,2793,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,shiple,sudo,6,shape_first,fixed,shape,texture,1,1,shape,112.91,3795,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,shiple,sudo,6,texture_first,fixed,texture,shape,2,2,shape,23.87,1166,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,plailass,sudo,8,shape_first,fixed,shape,texture,2,2,texture,18.04,732,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,plailass,sudo,8,texture_first,fixed,texture,shape,2,2,shape,21.18,1017,1,1,0.0
qwen3.5-27b,,22,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,1,1,shape,1.67,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,22,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,105.96,3128,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,clapher,sudo,7,shape_first,fixed,shape,texture,1,1,shape,116.08,4021,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,clapher,sudo,7,texture_first,fixed,texture,shape,2,2,shape,32.01,1527,1,1,0.0
qwen3.5-27b,,21,procation,sudo,9,shape_first,fixed,shape,texture,2,2,texture,1.42,2,1,1,0.0
qwen3.5-27b,,21,procation,sudo,9,texture_first,fixed,texture,shape,2,2,shape,1.54,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,adinefults,sudo,10,shape_first,fixed,shape,texture,2,2,texture,87.53,1078,2,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,105.5,2718,1,1,0.0
qwen3.5-27b,,21,adinefults,sudo,10,shape_first,fixed,shape,texture,1,1,shape,0.96,2,2,1,0.0
qwen3.5-27b,,21,adinefults,sudo,10,texture_first,fixed,texture,shape,2,2,shape,1.42,2,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,ieyiccw,random,7,shape_first,fixed,shape,texture,1,1,shape,114.18,3318,3,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,26,ieyiccw,random,7,texture_first,fixed,texture,shape,2,2,shape,23.81,1153,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,29,afnafq,random,6,shape_first,fixed,shape,texture,1,1,shape,41.54,2856,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,29,afnafq,random,6,texture_first,fixed,texture,shape,2,2,shape,18.42,644,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,cgchqjjfgy,random,10,shape_first,fixed,shape,texture,2,2,texture,60.19,4259,1,1,0.0
qwen3.5-27b,Qwen/Qwen3.5-27B,28,cgchqjjfgy,random,10,texture_first,fixed,texture,shape,2,2,shape,38.74,2186,1,1,0.0
